Bait ORF name*	Bait description	Approx. bait start	Approx. bait end	Prey ORF name*	Prey Description	Approx. prey start	Approx. prey end	Number of independent yeast two-hybrid searches that found this interaction	Cummulative number of times this interaction was observed	Number of prey that interact with this bait	Number of baits that interact with this prey	Self or reciprocal interaction
PF10_0135	hypothetical protein 	200	277	PF10_0135	hypothetical protein 	384	465	1	1	1	4	self
PF10_0136	"initiation factor 2 subunit family, putative "	2010	2143	PFB0340c	"cysteine protease, putative "	2457	2655	1	1	1	5
PF10_0143	ADA2-like protein 	1840	2232	PFI0825w	hypothetical protein 	536	814	1	1	1	1
PF10_0146	hypothetical protein 	2527	2780	PFF0590c	homologue of human HSPC025/PAF67 	1614	1673	1	1	1	24
PF10_0155	enolase 	918	1241	chr7_000020.gen_1	HRP-II like	1923	2446	1	1	9	10
PF10_0155	enolase 	603	1005	MAL13P1.308	"hypothetical protein, conserved "	465	912	1	3	9	11
PF10_0155	enolase 	603	1005	PF14_0598	glyceraldehyde-3-phosphate dehydrogenase 	1	298	1	1	9	9
PF10_0155	enolase 	920	1120	PF14_0673	hypothetical protein 	1261	1589	1	3	9	3
PF10_0155	enolase 	920	1120	PFB0330c	"cysteine protease, putative "	636	929	1	1	9	2
PF10_0155	enolase 	918	1241	PFF0510w	"histone H3, putative "	138	306	1	1	9	5
PF10_0155	enolase 	603	1005	PFL0280c	hypothetical protein 	363	670	1	1	9	7
PF10_0155	enolase 	485	986	PFL0925w	"Formin 2, putative "	8327	8490	1	1	9	3
PF10_0155	enolase 	920	1120	PFL1385c	101 kd malaria antigen/ABRA/MSP9	1812	2012	1	1	9	33
PF10_0160	3.8 protein 	1410	1649	PFA0620c	glutamic acid-rich protein (garp) 	1321	1466	1	1	6	4
PF10_0160	3.8 protein 	1410	1649	PFD0070c	rifin 	139	255	1	1	6	4
PF10_0160	3.8 protein 	1410	1649	PFD0210c	hypothetical protein 	570	616	1	1	6	5
PF10_0160	3.8 protein 	1410	1649	PFE0060w	hypothetical protein 	301	525	1	1	6	4
PF10_0160	3.8 protein 	1410	1649	PFF0200c	hypothetical protein 	5145	5423	1	1	6	5
PF10_0160	3.8 protein 	1410	1649	PFL1400c	hypothetical protein 	1882	2043	1	1	6	1
PF10_0169	"phosphomannomutase, putative "	466	554	PF10_0232	hypothetical protein 	8412	8666	1	1	1	40
PF10_0171	hypothetical protein 	2088	2366	PF07_0029	heat shock protein 86 	1315	1434	1	1	1	14
PF10_0177	erythrocyte membrane-associated antigen 	9167	9442	PFC0760c	hypothetical protein 	9762	9988	1	1	2	2
PF10_0177	erythrocyte membrane-associated antigen 	5200	5549	PFL2345c	tat-binding protein homolog 	760	1109	3	3	2	2
PF10_0186	hypothetical protein 	2175	2477	MAL13P1.56	m1-family aminopeptidase 	438	577	1	1	6	4
PF10_0186	hypothetical protein 	2175	2477	PF10_0063	hypothetical protein 	2	76	1	1	6	2
PF10_0186	hypothetical protein 	2175	2477	PF14_0201	hypothetical protein 	1870	2067	1	1	6	5
PF10_0186	hypothetical protein 	2175	2477	PFC0980c	hypothetical protein 	588	689	1	1	6	1
PF10_0186	hypothetical protein 	2175	2547	PFD0485w	hypothetical protein 	1407	1586	1	1	6	2
PF10_0186	hypothetical protein 	2175	2497	PFE0070w	"interspersed repeat antigen, putative "	3369	3510	1	1	6	11
PF10_0196	"cytoplasmic dynein intermediate chain, putative "	1799	2283	PF11_0185	hypothetical protein 	1251	1475	1	1	1	1
PF10_0205	hypothetical protein 	5265	5615	PFI0970c	hypothetical protein 	2958	3041	1	1	1	1
PF10_0206	hypothetical protein 	1686	1885	MAL13P1.122	hypothetical protein 	2745	2929	1	1	3	1
PF10_0206	hypothetical protein 	1686	1885	PF07_0016	hypothetical protein 	4768	4834	1	1	3	3
PF10_0206	hypothetical protein 	1686	1885	PFA0410w	hypothetical protein 	3817	4049	1	1	3	13
PF10_0212	hypothetical protein 	1318	1790	chr13_4000026.gen_1	FimA-like	2101	1914	1	1	28	1
PF10_0212	hypothetical protein 	1318	1669	chrBLOB_004173.gen_1	"rhoptry associated membrane antigen, RAMA"	4329	4794	1	1	28	5
PF10_0212	hypothetical protein 	1318	1658	MAL13P1.176	Plasmodium falciparum reticulocyte binding protein 2 homolog b 	1618	1807	1	1	28	1
PF10_0212	hypothetical protein 	3951	4164	MAL13P1.206	"phosphate transporter, putative "	953	1205	1	1	28	6
PF10_0212	hypothetical protein 	3773	3865	MAL8P1.59	hypothetical protein 	468	545	1	1	28	1
PF10_0212	hypothetical protein 	3773	3943	PF07_0086	hypothetical protein 	2345	2720	1	2	28	8
PF10_0212	hypothetical protein 	4044	4247	PF10_0117	hypothetical protein 	1583	1715	1	1	28	1
PF10_0212	hypothetical protein 	1318	1668	PF10_0183	hypothetical protein 	5255	5532	1	1	28	5
PF10_0212	hypothetical protein 	1533	1955	PF10_0232	hypothetical protein 	5278	5652	1	1	28	40
PF10_0212	hypothetical protein 	3945	4164	PF10_0242	hypothetical protein 	894	1166	1	1	28	9
PF10_0212	hypothetical protein 	3862	4131	PF10_0322	S-adenosylmethionine decarboxylase-ornithine decarboxylase 	3619	3938	1	1	28	2
PF10_0212	hypothetical protein 	3867	4164	PF11_0239	hypothetical protein 	1523	1781	2	3	28	1
PF10_0212	hypothetical protein 	1318	1663	PF11_0507	"antigen 332, putative "	15874	16071	1	1	28	7
PF10_0212	hypothetical protein 	1370	1666	PF14_0120	hypothetical protein 	899	1132	1	1	28	1
PF10_0212	hypothetical protein 	1318	1701	PF14_0175	hypothetical protein 	12293	12542	1	1	28	1
PF10_0212	hypothetical protein 	4845	5139	PF14_0678	exported protein 2 	33	169	1	1	28	21
PF10_0212	hypothetical protein 	3842	3943	PFA0635c	hypothetical protein 	1284	1410	1	1	28	5
PF10_0212	hypothetical protein 	3773	3943	PFB0915w	liver stage antigen 3 (LSA-3)	2724	3369	1	9	28	10
PF10_0212	hypothetical protein 	1533	1911	PFD0320c	hypothetical protein 	7386	7580	1	1	28	4
PF10_0212	hypothetical protein 	4044	4247	PFD0845w	hypothetical protein 	9907	10155	2	2	28	2
PF10_0212	hypothetical protein 	1533	1955	PFD0885c	hypothetical protein 	1974	2271	1	1	28	20
PF10_0212	hypothetical protein 	1533	2045	PFE0465c	RNA polymerase I 	6961	7370	1	2	28	3
PF10_0212	hypothetical protein 	3945	4164	PFE1225w	"50S ribosomal subunit protein L12, putative "	297	503	1	1	28	13
PF10_0212	hypothetical protein 	4044	4247	PFF0595c	hypothetical protein 	5116	5239	1	1	28	1
PF10_0212	hypothetical protein 	3909	4164	PFF0670w	hypothetical protein 	6276	6377	1	1	28	6
PF10_0212	hypothetical protein 	2012	2267	PFL0580w	"DNA replication licensing factor MCM5, putative "	1989	2241	1	1	28	1
PF10_0212	hypothetical protein 	4845	5139	PFL1930w	hypothetical protein 	11701	11905	1	1	28	7
PF10_0212	hypothetical protein 	3888	4164	PFL1975c	"hypothetical protein, conserved "	1133	1356	1	1	28	1
PF10_0213	"10b antigen, putative "	4454	4778	PF07_0128	erythrocyte binding antigen 	2653	3042	1	1	1	10
PF10_0219	hypothetical protein 	1660	2172	PF10_0075	asparagine-rich antigen 	2162	2612	1	1	5	10
PF10_0219	hypothetical protein 	1660	1801	PF13_0233	myosin a 	813	1031	1	1	5	3
PF10_0219	hypothetical protein 	1660	1801	PF13_0305	elongation factor 1 alpha 	793	1072	1	1	5	5
PF10_0219	hypothetical protein 	1660	1801	PFI0875w	heat shock protein 	312	349	1	1	5	11
PF10_0219	hypothetical protein 	1660	2170	PFL0625c	"eukaryotic translation initiation factor 3 subunit 10, putative "	2977	3104	1	1	5	18
PF10_0221	GcpE protein 	1816	2024	PFD0265w	splicing factor 	8778	8880	1	1	1	4
PF10_0232	hypothetical protein 	8450	8878	PF07_0086	hypothetical protein 	5626	5870	4	7	15	8
PF10_0232	hypothetical protein 	8733	8844	PF10_0131	hypothetical protein 	1249	1516	1	1	15	1
PF10_0232	hypothetical protein 	8412	9145	PF10_0146	hypothetical protein 	2508	2758	2	3	15	5
PF10_0232	hypothetical protein 	8438	8629	PF10_0232	hypothetical protein 	8973	9269	2	6	15	40	self
PF10_0232	hypothetical protein 	2590	2814	PF11_0191	hypothetical protein 	1513	1564	1	1	15	1
PF10_0232	hypothetical protein 	8200	9145	PF11_0398	hypothetical protein 	489	683	7	18	15	3
PF10_0232	hypothetical protein 	3339	3695	PF11_0507	"antigen 332, putative "	1943	2275	1	1	15	7
PF10_0232	hypothetical protein 	4656	5006	PF14_0644	hypothetical protein 	4680	5050	1	1	15	3
PF10_0232	hypothetical protein 	8239	9267	PFD0380c	hypothetical protein 	1578	1714	7	11	15	3
PF10_0232	hypothetical protein 	8412	9267	PFD0885c	hypothetical protein 	432	875	4	9	15	20
PF10_0232	hypothetical protein 	4656	8493	PFF0835w	hypothetical protein 	846	966	2	2	15	20
PF10_0232	hypothetical protein 	8767	8861	PFF0920c	hypothetical protein 	3014	3189	1	1	15	6
PF10_0232	hypothetical protein 	8986	9195	PFI1475w	merozoite surface protein 1 (MSP1) precursor 	4170	4456	1	2	15	27	reciprocal
PF10_0232	hypothetical protein 	1247	1407	PFI1715w	hypothetical protein 	449	718	1	1	15	27
PF10_0232	hypothetical protein 	8781	8844	PFL1705w	hypothetical protein 	3882	4022	1	1	15	6
PF10_0236	hypothetical protein 	94	390	PF10_0236	hypothetical protein 	63	390	1	1	1	2	self
PF10_0242	hypothetical protein 	3278	3555	MAL8P1.69	14-3-3 protein 	310	760	1	18	10	15
PF10_0242	hypothetical protein 	586	944	PF07_0029	heat shock protein 86 	1773	2226	1	1	10	14
PF10_0242	hypothetical protein 	2360	2649	PF07_0053	hypothetical protein 	4698	4798	1	1	10	4
PF10_0242	hypothetical protein 	586	944	PF07_0066	hypothetical protein 	1088	1270	1	1	10	1
PF10_0242	hypothetical protein 	586	944	PF11_0342	hypothetical protein 	1504	1658	1	1	10	9
PF10_0242	hypothetical protein 	2234	2734	PF14_0126	"hypothetical protein, conserved "	803	846	1	7	10	1
PF10_0242	hypothetical protein 	586	944	PF14_0434	hypothetical protein 	675	736	1	1	10	5
PF10_0242	hypothetical protein 	586	944	PF14_0598	glyceraldehyde-3-phosphate dehydrogenase 	697	841	1	1	10	9
PF10_0242	hypothetical protein 	2360	2645	PFF0665c	"syntaxin binding protein, putative "	1153	1411	1	1	10	2
PF10_0242	hypothetical protein 	3621	3953	PFL1385c	101 kd malaria antigen/ABRA/MSP9	1587	1855	1	1	10	33	reciprocal
PF10_0246	hypothetical protein 	3161	3356	MAL13P1.13	hypothetical protein 	7494	7688	1	1	2	2
PF10_0246	hypothetical protein 	3161	3356	PFC0390w	"hypothetical protein, conserved "	938	1343	1	1	2	7
PF10_0247	hypothetical protein 	933	1360	PFF1425w	"RNA binding protein, putative "	1281	1587	1	1	1	1
PF10_0254	hypothetical protein 	301	465	PFI0975c	hypothetical protein 	8245	9096	3	12	3	4	reciprocal
PF10_0254	hypothetical protein 	301	465	PFL1385c	101 kd malaria antigen/ABRA/MSP9	1587	1881	2	12	3	33
PF10_0254	hypothetical protein 	301	381	PFL1845c	"calcyclin binding protein, putative "	192	629	1	1	3	1
PF10_0256	hypothetical protein 	1930	2152	PF10_0212	hypothetical protein 	3845	3939	2	2	1	6
PF10_0260	hypothetical protein 	1922	2368	chr7_000020.gen_1	HRP-II like	2215	2608	1	1	7	10
PF10_0260	hypothetical protein 	1922	2372	PF07_0123	"mRNA (N6-adenosine)-methyltransferase, putative "	899	1008	1	1	7	1
PF10_0260	hypothetical protein 	1922	2365	PF10_0146	hypothetical protein 	4850	5085	1	1	7	5
PF10_0260	hypothetical protein 	2207	2368	PF11_0111	asparagine-rich antigen 	3081	3203	1	1	7	11
PF10_0260	hypothetical protein 	2202	2310	PF11_0341	hypothetical protein 	408	724	1	1	7	1
PF10_0260	hypothetical protein 	1922	2180	PFD0090c	hypothetical protein 	1035	1131	1	1	7	9
PF10_0260	hypothetical protein 	1922	2353	PFF0675c	"myosin-like protein, putative "	5029	5293	1	1	7	11
PF10_0262	hypothetical protein 	1631	1788	PF14_0055	"hypothetical protein, conserved "	288	354	1	1	5	1
PF10_0262	hypothetical protein 	4777	4904	PFD0835c	hypothetical protein 	2083	2239	1	1	5	8
PF10_0262	hypothetical protein 	1628	2282	PFI0930c	nucleosome assembly protein 	189	711	3	12	5	11
PF10_0262	hypothetical protein 	3285	4410	PFL0185c	"nucleosome assembly protein 1, putative "	378	1042	3	12	5	18
PF10_0262	hypothetical protein 	1631	1788	PFL0830w	hypothetical protein 	970	1195	1	1	5	3
PF10_0266	hypothetical protein 	1304	1450	PF11_0064	hypothetical protein 	599	792	1	1	3	3
PF10_0266	hypothetical protein 	1117	1269	PFI1075w	hypothetical protein 	352	385	1	1	3	1
PF10_0266	hypothetical protein 	1659	1785	PFL1385c	101 kd malaria antigen/ABRA/MSP9	1826	2012	1	1	3	33
PF10_0268	merozoite capping protein 1 (MCP1)	574	728	MAL8P1.111	hypothetical protein 	1627	1739	2	2	3	14
PF10_0268	merozoite capping protein 1 (MCP1)	537	661	PF11_0168	hypothetical protein 	6700	7013	1	1	3	10
PF10_0268	merozoite capping protein 1 (MCP1)	546	706	PF13_0164	"hypothetical protein, conserved "	863	990	1	1	3	3
PF10_0272	"ribosomal protein L3, putative "	1	478	MAL7P1.155	hypothetical protein 	5133	5169	1	1	4	3
PF10_0272	"ribosomal protein L3, putative "	244	386	PF10_0254	hypothetical protein 	529	657	1	1	4	7
PF10_0272	"ribosomal protein L3, putative "	517	745	PFE1370w	"HSP70 interacting protein, putative "	369	704	1	2	4	6
PF10_0272	"ribosomal protein L3, putative "	1	1042	PFL0185c	"nucleosome assembly protein 1, putative "	411	1042	2	10	4	18
PF10_0289	"adenosine deaminase, putative "	565	679	PFL2335w	hypothetical protein 	731	1024	1	1	1	7
PF10_0292	hypothetical protein 	465	682	PF10_0232	hypothetical protein 	8958	9335	1	4	2	40
PF10_0292	hypothetical protein 	2574	2829	PFA0280w	asparagine-rich antigen Pfa35-2 	545	795	1	1	2	1
PF10_0294	"RNA helicase, putative "	513	750	PF13_0198	reticulocyte binding protein 2 homolog a 	8291	8533	1	2	2	11
PF10_0294	"RNA helicase, putative "	651	908	PFC0390w	"hypothetical protein, conserved "	1422	1759	1	2	2	7
PF10_0309	hypothetical protein 	777	973	PF14_0678	exported protein 2 	549	631	1	1	1	21
PF10_0319	hypothetical protein 	658	1052	PFB0915w	liver stage antigen 3 (LSA-3)	2817	3649	1	5	2	10
PF10_0319	hypothetical protein 	863	942	PFL2420w	hypothetical protein 	927	957	1	1	2	7
PF10_0322	S-adenosylmethionine decarboxylase-ornithine decarboxylase 	39	457	MAL13P1.202	hypothetical protein 	1479	1634	1	1	2	14
PF10_0322	S-adenosylmethionine decarboxylase-ornithine decarboxylase 	1640	1850	PF10_0322	S-adenosylmethionine decarboxylase-ornithine decarboxylase 	1640	1872	1	1	2	2	self
PF10_0323	hypothetical protein 	862	1058	MAL13P1.230	hypothetical protein 	1528	1704	1	1	2	2
PF10_0323	hypothetical protein 	862	1058	PFI0175w	hypothetical protein 	1811	2200	1	5	2	7
PF10_0324	hypothetical protein 	36	338	PF11_0278	hypothetical protein 	370	551	1	1	1	7
PF10_0335	hypothetical protein 	1096	1197	MAL13P1.114	hypothetical protein 	2791	3131	1	1	3	6
PF10_0335	hypothetical protein 	1096	1197	PF07_0057	"transcription elongation factor s-ii, putative "	42	127	1	1	3	1
PF10_0335	hypothetical protein 	1096	1197	PF11_0313	ribosomal phosphoprotein P0 	497	572	1	1	3	2
PF10_0345	merozoite surface protein 3 (MSP3)	298	459	PF07_0086	hypothetical protein 	2332	2540	1	1	3	8
PF10_0345	merozoite surface protein 3 (MSP3)	560	712	PF10_0345	merozoite surface protein 3 (MSP3)	551	712	1	1	3	11	self
PF10_0345	merozoite surface protein 3 (MSP3)	125	461	PF14_0492	"protein phosphatase 2b regulatory subunit, putative "	130	395	1	1	3	1
PF10_0346	merozoite surface protein 6 (MSP6)	522	749	PF07_0128	erythrocyte binding antigen 	1545	1746	1	1	4	10
PF10_0346	merozoite surface protein 6 (MSP6)	522	749	PFL0585w	PfpUB Plasmodium falciparum polyubiquitin 	274	647	1	1	4	12
PF10_0346	merozoite surface protein 6 (MSP6)	522	763	PFL1335w	hypothetical protein 	1976	2201	1	1	4	3
PF10_0346	merozoite surface protein 6 (MSP6)	276	781	PFL1530w	"asparagine-rich protein, putative "	221	339	1	1	4	1
PF10_0348	hypothetical protein 	1553	1709	PF10_0183	hypothetical protein 	6013	6112	1	1	5	5
PF10_0348	hypothetical protein 	1553	1709	PF11_0260	"ribosomal protein L35, putative "	125	285	1	1	5	3
PF10_0348	hypothetical protein 	1553	1709	PF14_0393	"structure specific recognition protein, putative "	1025	1445	1	1	5	3
PF10_0348	hypothetical protein 	1553	1709	PFB0620w	hypothetical protein 	143	432	1	1	5	1
PF10_0348	hypothetical protein 	1553	1709	PFF0835w	hypothetical protein 	355	540	1	1	5	20
PF10_0350	hypothetical protein 	1753	1909	MAL13P1.202	hypothetical protein 	1322	1614	1	3	1	14
PF10_0374	gene 11-1 protein precursor 	13701	13891	chrBLOB_004173.gen_1	"rhoptry associated membrane antigen, RAMA"	3999	4353	1	1	6	5
PF10_0374	gene 11-1 protein precursor 	13701	13891	MAL13P1.96	"chromosome segregation protein, putative "	2853	2928	1	1	6	1
PF10_0374	gene 11-1 protein precursor 	13701	13891	PF14_0046	hypothetical protein 	484	708	2	3	6	5
PF10_0374	gene 11-1 protein precursor 	12634	13121	PF14_0170	hypothetical protein 	1272	1353	1	1	6	5
PF10_0374	gene 11-1 protein precursor 	13701	13891	PF14_0402	hypothetical protein 	3562	3698	1	1	6	1
PF10_0374	gene 11-1 protein precursor 	13701	13891	PFL1645w	hypothetical protein 	9872	10090	1	1	6	1
PF10_0380	"trophozoite antigen R45, putative "	980	1210	PF13_0197	merozoite surface protein 7 (MSP7) precursor	394	611	1	1	4	6
PF10_0380	"trophozoite antigen R45, putative "	980	1354	PF14_0510	hypothetical protein 	267	421	1	1	4	6
PF10_0380	"trophozoite antigen R45, putative "	980	1254	PF14_0650	hypothetical protein 	117	253	1	1	4	3
PF10_0380	"trophozoite antigen R45, putative "	980	1365	PFF0675c	"myosin-like protein, putative "	3751	4089	1	1	4	11
PF11_0035	hypothetical protein 	760	850	MAL13P1.202	hypothetical protein 	1318	1613	1	1	1	14
PF11_0040	early transcribed membrane protein 11.2 	69	205	PFF0835w	hypothetical protein 	841	966	1	1	1	20
PF11_0053	PfSNF2L 	2513	2690	PF10_0212	hypothetical protein 	3842	3943	1	2	8	6
PF11_0053	PfSNF2L 	2524	2690	PF11_0194	hypothetical protein 	182	588	1	2	8	3
PF11_0053	PfSNF2L 	2524	2690	PF13_0275	hypothetical protein 	439	783	1	1	8	2
PF11_0053	PfSNF2L 	2524	2690	PF14_0228	hypothetical protein 	3322	3602	1	1	8	6
PF11_0053	PfSNF2L 	2524	2690	PFD0440w	hypothetical protein 	881	920	1	2	8	1
PF11_0053	PfSNF2L 	2513	2690	PFD1040w	hypothetical protein 	680	943	1	1	8	1
PF11_0053	PfSNF2L 	2513	2690	PFI0690c	hypothetical protein 	2670	2969	2	3	8	4
PF11_0053	PfSNF2L 	731	835	PFI1715w	hypothetical protein 	401	829	1	1	8	27
PF11_0065	"ribosomal protein S4, putative "	244	567	PF13_0094	hypothetical protein 	17	142	1	1	1	2
PF11_0066	"caltractin (centrin), putative "	45	172	PF11_0342	hypothetical protein 	1504	1655	1	1	2	9
PF11_0066	"caltractin (centrin), putative "	231	324	PFL1090w	hypothetical protein 	87	150	1	1	2	1
PF11_0069	hypothetical protein 	339	791	MAL13P1.191	"hypothetical protein, conserved "	1005	1152	1	1	2	1
PF11_0069	hypothetical protein 	60	804	PF11_0069	hypothetical protein 	164	804	2	6	2	7	self
PF11_0076	hypothetical protein 	5286	5443	PF14_0614	hypothetical protein 	902	1291	1	1	1	5
PF11_0086	hypothetical protein 	6875	7080	MAL7P1.37	"SIN3 associated polypeptide p18-like protein, putative "	990	1070	1	1	5	2
PF11_0086	hypothetical protein 	7835	9304	PF11_0086	hypothetical protein 	7835	9275	4	7	5	12	self
PF11_0086	hypothetical protein 	7835	7922	PFB0920w	hypothetical protein 	1311	1366	1	1	5	2
PF11_0086	hypothetical protein 	8766	8964	PFF0510w	"histone H3, putative "	138	245	1	1	5	5
PF11_0086	hypothetical protein 	8711	8838	PFF0590c	homologue of human HSPC025/PAF67 	1607	1673	1	2	5	24
PF11_0091	hypothetical protein 	33	373	PF14_0233	hypothetical protein 	200	521	1	1	2	2
PF11_0091	hypothetical protein 	1845	2058	PFI0005w	erythrocyte membrane protein 1 (PfEMP1) 	4775	5036	1	1	2	1
PF11_0096	"casein kinase II, alpha subunit, putative "	294	672	PFF0220w	"hypothetical protein, expressed "	7067	7375	1	1	1	10
PF11_0099	heat shock protein DNAJ homologue Pfj2 	11	335	PFL0185c	"nucleosome assembly protein 1, putative "	434	1060	1	4	1	18
PF11_0111	asparagine-rich antigen 	3074	3422	PF07_0053	hypothetical protein 	8228	8407	1	1	3	4
PF11_0111	asparagine-rich antigen 	2936	3559	PF07_0082	hypothetical protein 	2742	3225	4	6	3	4	reciprocal
PF11_0111	asparagine-rich antigen 	1528	1701	PFF0675c	"myosin-like protein, putative "	3246	3729	1	3	3	11
PF11_0127	hypothetical protein 	1311	1505	MAL7P1.37	"SIN3 associated polypeptide p18-like protein, putative "	447	548	1	5	9	2
PF11_0127	hypothetical protein 	1311	1505	PF10_0232	hypothetical protein 	8990	9201	1	1	9	40
PF11_0127	hypothetical protein 	1618	1761	PF13_0164	"hypothetical protein, conserved "	625	797	1	1	9	3
PF11_0127	hypothetical protein 	1618	1761	PF13_0198	reticulocyte binding protein 2 homolog a 	8279	8410	1	3	9	11
PF11_0127	hypothetical protein 	1618	1761	PF14_0223	"cyclophilin, putative "	885	978	1	1	9	2
PF11_0127	hypothetical protein 	3106	3213	PFB0300c	merozoite surface protein 2 (MSP2) precursor 	424	452	1	1	9	9
PF11_0127	hypothetical protein 	1618	1761	PFC0925w	hypothetical protein 	588	677	1	1	9	3
PF11_0127	hypothetical protein 	1618	1761	PFD0070c	rifin 	461	551	1	1	9	4
PF11_0127	hypothetical protein 	1618	1761	PFD0885c	hypothetical protein 	497	606	1	1	9	20
PF11_0131	hypothetical protein 	988	1163	PF11_0091	hypothetical protein 	1202	1485	1	5	1	3
PF11_0142	"hypothetical protein, conserved "	228	720	MAL13P1.206	"phosphate transporter, putative "	1333	1488	2	2	1	6
PF11_0156	hypothetical protein 	688	734	MAL13P1.336	hypothetical protein 	719	821	1	1	8	17
PF11_0156	hypothetical protein 	534	775	PF11_0069	hypothetical protein 	164	433	1	1	8	7
PF11_0156	hypothetical protein 	796	1022	PF11_0193	hypothetical protein 	1	168	1	1	8	5
PF11_0156	hypothetical protein 	796	1079	PF11_0218	hypothetical protein 	3509	3711	1	3	8	6
PF11_0156	hypothetical protein 	206	779	PF14_0463	chloroquine resistance marker protein 	8227	8681	1	3	8	21
PF11_0156	hypothetical protein 	796	1022	PFB0480w	"syntaxin, putative "	657	782	1	1	8	4
PF11_0156	hypothetical protein 	534	1079	PFI1215w	"splicesome-associated protein, putative "	1290	1642	3	3	8	2
PF11_0156	hypothetical protein 	206	693	PFI1715w	hypothetical protein 	410	715	1	3	8	27
PF11_0160	hypothetical protein 	345	394	PF11_0302	hypothetical protein 	318	529	1	1	1	4
PF11_0161	"falcipain-2 precursor, putative "	999	1345	MAL13P1.233	hypothetical protein 	333	500	1	1	3	5
PF11_0161	"falcipain-2 precursor, putative "	999	1345	PF13_0310	hypothetical protein 	1316	1370	1	1	3	1
PF11_0161	"falcipain-2 precursor, putative "	999	1345	PF14_0324	"hypothetical protein, conserved "	1344	1673	1	1	3	5
PF11_0168	hypothetical protein 	7104	7485	PF11_0208	"phosphoglycerate mutase, putative "	296	406	1	1	2	1
PF11_0168	hypothetical protein 	5564	5722	PFE0990w	hypothetical protein 	210	343	1	1	2	3
PF11_0174	hypothetical protein 	1515	1955	PF10_0143	ADA2-like protein 	3652	3966	1	1	3	13
PF11_0174	hypothetical protein 	231	432	PF10_0262	hypothetical protein 	1887	1986	1	1	3	5
PF11_0174	hypothetical protein 	231	432	PF13_0305	elongation factor 1 alpha 	528	926	1	1	3	5
PF11_0175	"heat shock protein 101, putative "	93	392	PF11_0175	"heat shock protein 101, putative "	192	509	2	13	1	5	self
PF11_0188	"heat shock protein 90, putative "	2070	2515	PFC0440c	"helicase, putative "	6548	6806	1	1	4	1
PF11_0188	"heat shock protein 90, putative "	2070	2515	PFD0310w	sexual stage-specific protein precursor 	77	329	1	1	4	3
PF11_0188	"heat shock protein 90, putative "	2070	2515	PFL0585w	PfpUB Plasmodium falciparum polyubiquitin 	436	524	1	1	4	12
PF11_0188	"heat shock protein 90, putative "	2070	2515	PFL1110c	"cAMP-dependent protein kinase regulatory subunit, putative "	1148	1239	1	1	4	3
PF11_0191	hypothetical protein 	1399	1452	PFD0885c	hypothetical protein 	745	844	1	1	2	20
PF11_0191	hypothetical protein 	1399	1453	PFF1440w	"SET-domain protein, putative "	12902	13153	1	2	2	11
PF11_0193	hypothetical protein 	1	204	PFF0785w	"hypothetical protein, conserved "	55	160	1	1	1	7
PF11_0198	"hypothetical protein, conserved "	136	305	PFF0940c	"cell division cycle protein 48 homologue, putative "	1916	2265	1	1	1	1
PF11_0200	"U2 snRNP auxiliary factor, small subunit, putative "	190	555	PFB0335c	"cysteine protease, putative "	883	1338	2	15	2	2
PF11_0200	"U2 snRNP auxiliary factor, small subunit, putative "	190	814	PFL0185c	"nucleosome assembly protein 1, putative "	669	1042	2	3	2	18
PF11_0206	hypothetical protein 	124	444	PFI0875w	heat shock protein 	1707	1950	1	4	1	11
PF11_0224	circumsporozoite-related antigen 	25	105	PF10_0281	hypothetical protein 	1	303	1	1	1	1
PF11_0225	PfGCN20 	985	1227	PFF1220w	hypothetical protein 	895	1053	3	5	2	3
PF11_0225	PfGCN20 	1707	1963	PFL0565w	heat shock protein DNAJ homologue Pfj4 	468	684	2	10	2	1
PF11_0229	hypothetical protein 	1362	1447	PF13_0173	hypothetical protein 	2104	2220	1	1	1	2
PF11_0239	hypothetical protein 	2933	3153	PF08_0048	"ATP-dependant helicase, putative "	990	1038	1	1	10	3
PF11_0239	hypothetical protein 	896	1066	PF11_0142	"hypothetical protein, conserved "	356	708	1	1	10	7
PF11_0239	hypothetical protein 	896	1066	PF14_0252	hypothetical protein 	4094	4267	1	1	10	5
PF11_0239	hypothetical protein 	896	1066	PF14_0500	hypothetical protein 	274	430	1	1	10	4
PF11_0239	hypothetical protein 	896	1066	PF14_0637	"rhoptry protein, putative "	1731	1943	1	1	10	6
PF11_0239	hypothetical protein 	896	1169	PFB0915w	liver stage antigen 3 (LSA-3)	2798	3190	2	4	10	10
PF11_0239	hypothetical protein 	896	1066	PFC0235w	hypothetical protein 	1587	1887	1	3	10	6
PF11_0239	hypothetical protein 	896	1169	PFF0785w	"hypothetical protein, conserved "	1251	1611	2	2	10	7
PF11_0239	hypothetical protein 	2933	3247	PFL0280c	hypothetical protein 	481	959	2	8	10	7
PF11_0239	hypothetical protein 	896	1066	PFL2420w	hypothetical protein 	927	957	1	1	10	7
PF11_0241	hypothetical protein 	689	1083	MAL8P1.104	hypothetical protein 	3406	4029	1	4	6	12
PF11_0241	hypothetical protein 	689	1081	PF08_0034	histone acetyltransferase GCN5	718	971	1	2	6	24
PF11_0241	hypothetical protein 	7165	7236	PFC0350c	"T-complex protein eta subunit, putative "	785	1112	1	2	6	2
PF11_0241	hypothetical protein 	689	1090	PFF1440w	"SET-domain protein, putative "	16395	16490	1	1	6	11
